record_id,relation,carrier,support_id,support_depth,support_families,support_columns,support_values,support_definition,support_query_json,partition,support_columns_available,total_rows,unique_scientific_observations,total_clusters,n_site_rows,n_complement_rows,n_site_observations,n_complement_observations,n_site_clusters,n_complement_clusters,n_shared_clusters,site_cluster_ids_json,complement_cluster_ids_json,shared_cluster_ids_json,site_class_counts_json,complement_class_counts_json,site_class_bearing_clusters,complement_class_bearing_clusters,support_prevalence,complement_prevalence,site_max_cluster_row_share,complement_max_cluster_row_share,g1_support_presence,g2_complement_presence,g3_support_cluster_coverage,g4_complement_cluster_coverage,g5_class_bearing_coverage,g6_matched_complement_admissibility,matching_check_json,complement_admissible
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,c683c10822cc59ae7587,1,seam_relative,seam_relative_region,far,seam_relative:seam_relative_region=far,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",discovery,True,66,66,4,20,46,20,46,3,4,3,"[""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","{""Cp2"": 12, ""Cp3"": 8}","{""Cp2"": 24, ""Cp3"": 22}",2,3,0.30303030303030304,0.696969696969697,0.4,0.34782608695652173,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,c683c10822cc59ae7587,1,seam_relative,seam_relative_region,far,seam_relative:seam_relative_region=far,"[{""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""far""}]",confirmation,True,53,53,4,16,37,16,37,4,4,4,"[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","{""Cp2"": 8, ""Cp3"": 8}","{""Cp2"": 16, ""Cp3"": 21}",2,2,0.3018867924528302,0.6981132075471698,0.3125,0.5135135135135135,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,3e971f0bc08c8189f389,1,route_or_path,dominant_family,mixed,route_or_path:dominant_family=mixed,"[{""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""mixed""}]",discovery,True,66,66,4,18,48,18,48,3,4,3,"[""density_core"", ""frobenius_ridge"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""response_ridge""]","{""Cp2"": 6, ""Cp3"": 12}","{""Cp2"": 30, ""Cp3"": 18}",0,2,0.2727272727272727,0.7272727272727273,0.3333333333333333,0.375,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,3e971f0bc08c8189f389,1,route_or_path,dominant_family,mixed,route_or_path:dominant_family=mixed,"[{""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""mixed""}]",confirmation,True,53,53,4,12,41,12,41,2,4,2,"[""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""energy_ridge"", ""seam_proxy""]","{""Cp2"": 6, ""Cp3"": 6}","{""Cp2"": 18, ""Cp3"": 23}",0,1,0.22641509433962265,0.7735849056603774,0.5,0.43902439024390244,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,637bb5cb5939565c1f34,1,object,object,density_core,object:object=density_core,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""density_core""}]",discovery,True,66,66,4,12,54,12,54,1,3,0,"[""density_core""]","[""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]",[],"{""Cp2"": 6, ""Cp3"": 6}","{""Cp2"": 30, ""Cp3"": 24}",1,2,0.18181818181818182,0.8181818181818182,1.0,0.4444444444444444,True,True,False,True,True,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",False
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,637bb5cb5939565c1f34,1,object,object,density_core,object:object=density_core,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""density_core""}]",confirmation,True,53,53,4,0,53,0,53,0,4,0,[],"[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]",[],"{""Cp2"": 0, ""Cp3"": 0}","{""Cp2"": 24, ""Cp3"": 29}",0,2,0.0,1.0,,0.4528301886792453,False,True,False,True,False,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": false, ""site_clusters"": false, ""site_rows"": false}",False
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,e135078117114f02aa37,1,route_or_path,dominant_family,support,route_or_path:dominant_family=support,"[{""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""support""}]",discovery,True,66,66,4,12,54,12,54,2,4,2,"[""frobenius_ridge"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""frobenius_ridge"", ""response_ridge""]","{""Cp2"": 0, ""Cp3"": 12}","{""Cp2"": 36, ""Cp3"": 18}",0,3,0.18181818181818182,0.8181818181818182,0.5,0.3333333333333333,True,True,True,True,False,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": false, ""site_clusters"": true, ""site_rows"": true}",False
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,e135078117114f02aa37,1,route_or_path,dominant_family,support,route_or_path:dominant_family=support,"[{""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""support""}]",confirmation,True,53,53,4,6,47,6,47,1,4,1,"[""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""seam_proxy""]","{""Cp2"": 6, ""Cp3"": 0}","{""Cp2"": 18, ""Cp3"": 29}",0,2,0.11320754716981132,0.8867924528301887,1.0,0.3829787234042553,True,True,False,True,False,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": false, ""site_clusters"": false, ""site_rows"": false}",False
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,72b9f48eeec38e892701,1,cohort,cohort,after,cohort:cohort=after,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""after""}]",discovery,True,66,66,4,11,55,11,55,4,4,4,"[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","{""Cp2"": 6, ""Cp3"": 5}","{""Cp2"": 30, ""Cp3"": 25}",3,3,0.16666666666666666,0.8333333333333334,0.36363636363636365,0.36363636363636365,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,72b9f48eeec38e892701,1,cohort,cohort,after,cohort:cohort=after,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""after""}]",confirmation,True,53,53,4,9,44,9,44,4,4,4,"[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","{""Cp2"": 4, ""Cp3"": 5}","{""Cp2"": 20, ""Cp3"": 24}",2,2,0.16981132075471697,0.8301886792452831,0.4444444444444444,0.45454545454545453,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,6b0045c0b5d5cdcc487d,1,cohort,cohort,before,cohort:cohort=before,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""before""}]",discovery,True,66,66,4,11,55,11,55,4,4,4,"[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","{""Cp2"": 6, ""Cp3"": 5}","{""Cp2"": 30, ""Cp3"": 25}",3,3,0.16666666666666666,0.8333333333333334,0.36363636363636365,0.36363636363636365,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,6b0045c0b5d5cdcc487d,1,cohort,cohort,before,cohort:cohort=before,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""before""}]",confirmation,True,53,53,4,9,44,9,44,4,4,4,"[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","{""Cp2"": 4, ""Cp3"": 5}","{""Cp2"": 20, ""Cp3"": 24}",2,2,0.16981132075471697,0.8301886792452831,0.4444444444444444,0.45454545454545453,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,46aea4e6ba66828b7ce8,1,cohort,cohort,entered,cohort:cohort=entered,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""entered""}]",discovery,True,66,66,4,11,55,11,55,4,4,4,"[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","{""Cp2"": 6, ""Cp3"": 5}","{""Cp2"": 30, ""Cp3"": 25}",3,3,0.16666666666666666,0.8333333333333334,0.36363636363636365,0.36363636363636365,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,46aea4e6ba66828b7ce8,1,cohort,cohort,entered,cohort:cohort=entered,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""entered""}]",confirmation,True,53,53,4,9,44,9,44,4,4,4,"[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","{""Cp2"": 4, ""Cp3"": 5}","{""Cp2"": 20, ""Cp3"": 24}",2,2,0.16981132075471697,0.8301886792452831,0.4444444444444444,0.45454545454545453,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,bc28cf93e8ba954b93f5,1,cohort,cohort,exited,cohort:cohort=exited,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""exited""}]",discovery,True,66,66,4,11,55,11,55,4,4,4,"[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","{""Cp2"": 6, ""Cp3"": 5}","{""Cp2"": 30, ""Cp3"": 25}",3,3,0.16666666666666666,0.8333333333333334,0.36363636363636365,0.36363636363636365,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,bc28cf93e8ba954b93f5,1,cohort,cohort,exited,cohort:cohort=exited,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""exited""}]",confirmation,True,53,53,4,8,45,8,45,3,4,3,"[""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","{""Cp2"": 4, ""Cp3"": 4}","{""Cp2"": 20, ""Cp3"": 25}",2,2,0.1509433962264151,0.8490566037735849,0.5,0.4444444444444444,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,fb44ab2a8abcc889e6ac,1,cohort,cohort,persisted,cohort:cohort=persisted,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""persisted""}]",discovery,True,66,66,4,11,55,11,55,4,4,4,"[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","{""Cp2"": 6, ""Cp3"": 5}","{""Cp2"": 30, ""Cp3"": 25}",3,3,0.16666666666666666,0.8333333333333334,0.36363636363636365,0.36363636363636365,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,fb44ab2a8abcc889e6ac,1,cohort,cohort,persisted,cohort:cohort=persisted,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""persisted""}]",confirmation,True,53,53,4,9,44,9,44,4,4,4,"[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","{""Cp2"": 4, ""Cp3"": 5}","{""Cp2"": 20, ""Cp3"": 24}",2,2,0.16981132075471697,0.8301886792452831,0.4444444444444444,0.45454545454545453,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,28ecf7e42b861405b6b3,1,cohort,cohort,union,cohort:cohort=union,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""union""}]",discovery,True,66,66,4,11,55,11,55,4,4,4,"[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","{""Cp2"": 6, ""Cp3"": 5}","{""Cp2"": 30, ""Cp3"": 25}",3,3,0.16666666666666666,0.8333333333333334,0.36363636363636365,0.36363636363636365,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,28ecf7e42b861405b6b3,1,cohort,cohort,union,cohort:cohort=union,"[{""column"": ""cohort"", ""operator"": ""eq"", ""support_family"": ""cohort"", ""value"": ""union""}]",confirmation,True,53,53,4,9,44,9,44,4,4,4,"[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","{""Cp2"": 4, ""Cp3"": 5}","{""Cp2"": 20, ""Cp3"": 24}",2,2,0.16981132075471697,0.8301886792452831,0.4444444444444444,0.45454545454545453,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,6c2495d1ea8bb1b0e185,2,transition|scale_band,transition|scale_band,4→5|early,transition:transition=4→5 AND scale_band:scale_band=early,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""4\u21925""}, {""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",discovery,True,66,66,4,24,42,24,42,2,4,2,"[""frobenius_ridge"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""frobenius_ridge"", ""response_ridge""]","{""Cp2"": 12, ""Cp3"": 12}","{""Cp2"": 24, ""Cp3"": 18}",2,3,0.36363636363636365,0.6363636363636364,0.5,0.2857142857142857,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,6c2495d1ea8bb1b0e185,2,transition|scale_band,transition|scale_band,4→5|early,transition:transition=4→5 AND scale_band:scale_band=early,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""4\u21925""}, {""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",confirmation,True,53,53,4,17,36,17,36,3,3,2,"[""coupling_negative"", ""energy_ridge"", ""seam_proxy""]","[""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""energy_ridge"", ""seam_proxy""]","{""Cp2"": 6, ""Cp3"": 11}","{""Cp2"": 18, ""Cp3"": 18}",0,2,0.32075471698113206,0.6792452830188679,0.35294117647058826,0.5,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,6951c09dfc251bd9f7db,2,transition|scale_band,transition|scale_band,5→6|middle,transition:transition=5→6 AND scale_band:scale_band=middle,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""5\u21926""}, {""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""middle""}]",discovery,True,66,66,4,24,42,24,42,2,4,2,"[""frobenius_ridge"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""frobenius_ridge"", ""response_ridge""]","{""Cp2"": 12, ""Cp3"": 12}","{""Cp2"": 24, ""Cp3"": 18}",2,3,0.36363636363636365,0.6363636363636364,0.5,0.2857142857142857,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,6951c09dfc251bd9f7db,2,transition|scale_band,transition|scale_band,5→6|middle,transition:transition=5→6 AND scale_band:scale_band=middle,"[{""column"": ""transition"", ""operator"": ""eq"", ""support_family"": ""transition"", ""value"": ""5\u21926""}, {""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""middle""}]",confirmation,True,53,53,4,6,47,6,47,1,4,1,"[""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""seam_proxy""]","{""Cp2"": 0, ""Cp3"": 6}","{""Cp2"": 24, ""Cp3"": 23}",0,2,0.11320754716981132,0.8867924528301887,1.0,0.3829787234042553,True,True,False,True,False,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": false, ""site_clusters"": false, ""site_rows"": false}",False
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,69824d64880b538a0d6a,2,scale_band|route_or_path,scale_band|dominant_family,early|mixed,scale_band:scale_band=early AND route_or_path:dominant_family=mixed,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""mixed""}]",discovery,True,66,66,4,18,48,18,48,3,4,3,"[""density_core"", ""frobenius_ridge"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""response_ridge""]","{""Cp2"": 6, ""Cp3"": 12}","{""Cp2"": 30, ""Cp3"": 18}",0,2,0.2727272727272727,0.7272727272727273,0.3333333333333333,0.375,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,69824d64880b538a0d6a,2,scale_band|route_or_path,scale_band|dominant_family,early|mixed,scale_band:scale_band=early AND route_or_path:dominant_family=mixed,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""dominant_family"", ""operator"": ""eq"", ""support_family"": ""route_or_path"", ""value"": ""mixed""}]",confirmation,True,53,53,4,12,41,12,41,2,4,2,"[""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""energy_ridge"", ""seam_proxy""]","{""Cp2"": 6, ""Cp3"": 6}","{""Cp2"": 18, ""Cp3"": 23}",0,1,0.22641509433962265,0.7735849056603774,0.5,0.43902439024390244,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,114bd7932e0008f8ef79,2,scale_band|seam_relative,scale_band|seam_relative_region,early|near,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",discovery,True,66,66,4,16,50,16,50,3,4,3,"[""density_core"", ""frobenius_ridge"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]","[""density_core"", ""frobenius_ridge"", ""response_ridge""]","{""Cp2"": 10, ""Cp3"": 6}","{""Cp2"": 26, ""Cp3"": 24}",3,3,0.24242424242424243,0.7575757575757576,0.375,0.38,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,114bd7932e0008f8ef79,2,scale_band|seam_relative,scale_band|seam_relative_region,early|near,scale_band:scale_band=early AND seam_relative:seam_relative_region=near,"[{""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}, {""column"": ""seam_relative_region"", ""operator"": ""eq"", ""support_family"": ""seam_relative"", ""value"": ""near""}]",confirmation,True,53,53,4,16,37,16,37,3,4,3,"[""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_negative"", ""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","[""coupling_positive"", ""energy_ridge"", ""seam_proxy""]","{""Cp2"": 10, ""Cp3"": 6}","{""Cp2"": 14, ""Cp3"": 23}",2,2,0.3018867924528302,0.6981132075471698,0.5625,0.40540540540540543,True,True,True,True,True,True,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": true, ""site_class_support"": true, ""site_clusters"": true, ""site_rows"": true}",True
Cp2_vs_Cp3__stability_core_3,Cp2_vs_Cp3,stability_core_3,91c6478a721ba3bc9c95,2,object|scale_band,object|scale_band,density_core|early,object:object=density_core AND scale_band:scale_band=early,"[{""column"": ""object"", ""operator"": ""eq"", ""support_family"": ""object"", ""value"": ""density_core""}, {""column"": ""scale_band"", ""operator"": ""eq"", ""support_family"": ""scale_band"", ""value"": ""early""}]",discovery,True,66,66,4,12,54,12,54,1,3,0,"[""density_core""]","[""frobenius_ridge"", ""lazarus_concentration"", ""response_ridge""]",[],"{""Cp2"": 6, ""Cp3"": 6}","{""Cp2"": 30, ""Cp3"": 24}",1,2,0.18181818181818182,0.8181818181818182,1.0,0.4444444444444444,True,True,False,True,True,False,"{""complement_class_support"": true, ""complement_clusters"": true, ""complement_rows"": true, ""shared_clusters"": false, ""site_class_support"": true, ""site_clusters"": false, ""site_rows"": true}",False
